season,team,conference,total_wins,total_losses,sp_rating,sp_rank,talent_top40,talent_top40_rank,bcr,bcr_rank,bluechips,bluechips_rank,roster_n,proven_vets,proven_vets_rank,returning_prod,returning_prod_rank,dev_total,dev_total_rank,achievement,achievement_rank,ach_offense,ach_defense,stale_2026_roster
2019,UConn,FBS Independents,2.0,10.0,-24.4,125.0,32.8558,103.0,0.0,120.0,0,120.0,101,14.0,130.0,0.0263,130.0,,,-19.51,126.0,-9.77,-9.0,False
2019,Wyoming,Mountain West,8.0,5.0,-1.1,66.0,32.8392,104.0,0.0088,108.0,1,101.0,113,21.0,94.0,0.5193,86.0,,,3.85,47.0,-5.45,9.04,False
2019,Miami (OH),Mid-American,8.0,6.0,-9.2,102.0,32.8215,105.0,0.0,120.0,0,120.0,108,23.0,72.0,0.3373,109.0,,,-4.18,88.0,-6.12,0.77,False
2019,Eastern Michigan,Mid-American,6.0,7.0,-8.6,101.0,32.816599999999994,106.0,0.0339,66.0,4,60.0,118,20.0,107.0,0.6444,57.0,,,-3.56,83.0,3.39,-7.02,False
2019,Utah State,Pac-12,7.0,6.0,-4.3,82.0,32.7868,107.0,0.0092,105.0,1,101.0,109,29.0,22.0,0.55,78.0,725.4540410231004,17.0,0.85,61.0,0.34,-0.15,False
2019,UAB,American Athletic,9.0,5.0,-1.4,67.0,32.7349,108.0,0.0085,111.0,1,101.0,118,20.0,107.0,0.3433,108.0,,,3.95,46.0,-7.48,10.75,False
2019,Northern Illinois,Mountain West,5.0,7.0,-13.9,115.0,32.6907,109.0,0.009,107.0,1,101.0,111,27.0,36.0,0.5959,65.0,,,-8.39,103.0,-5.01,-3.15,False
2019,Texas State,Pac-12,3.0,9.0,-16.2,118.0,32.5955,110.0,0.0182,89.0,2,82.0,110,36.0,2.0,0.3726,106.0,534.2893459571969,64.0,-10.32,108.0,-7.96,-1.76,False
2019,Ball State,Mid-American,5.0,7.0,-4.5,86.0,32.5948,111.0,0.0088,108.0,1,101.0,114,30.0,14.0,0.5321,81.0,,,1.38,57.0,3.94,-1.36,False
2019,Navy,American Athletic,11.0,2.0,9.9,31.0,32.5881,112.0,0.0123,100.0,2,82.0,162,24.0,62.0,0.6444,57.0,,,15.8,8.0,10.45,5.76,False
2019,Bowling Green,Mid-American,3.0,9.0,-27.5,128.0,32.578199999999995,113.0,0.0388,59.0,4,60.0,103,19.0,113.0,0.3298,111.0,,,-21.56,128.0,-10.63,-8.22,False
2019,Ohio,Mid-American,7.0,6.0,3.7,49.0,32.5469,114.0,0.0,120.0,0,120.0,121,25.0,58.0,0.4603,93.0,,,9.76,23.0,10.42,-2.16,False
2019,South Alabama,Sun Belt,2.0,10.0,-20.3,122.0,32.5172,115.0,0.0082,118.0,1,101.0,122,18.0,119.0,0.2625,119.0,,,-14.13,119.0,-9.13,-2.59,False
2019,Coastal Carolina,Sun Belt,5.0,7.0,-12.8,113.0,32.481,116.0,0.0083,117.0,1,101.0,120,20.0,107.0,0.5705,71.0,,,-6.49,98.0,-1.98,-3.82,False
2019,Arkansas State,Sun Belt,8.0,5.0,-2.9,76.0,32.4679,117.0,0.0,120.0,0,120.0,113,26.0,45.0,0.3949,101.0,,,3.46,48.0,4.75,-2.69,False
2019,Kent State,Mid-American,7.0,6.0,-10.2,105.0,32.4585,118.0,0.0297,71.0,3,72.0,101,23.0,72.0,0.9043,6.0,,,-3.81,86.0,0.56,-6.37,False
2019,Massachusetts,Mid-American,1.0,11.0,-34.6,130.0,32.4266,119.0,0.0185,86.0,2,82.0,108,22.0,81.0,0.3193,112.0,,,-28.08,130.0,-9.99,-17.71,False
2019,San José State,Mountain West,5.0,7.0,-7.2,99.0,32.3635,120.0,0.0096,101.0,1,101.0,104,22.0,81.0,0.5317,82.0,,,-0.45,68.0,4.41,-4.98,False
2019,Buffalo,Mid-American,8.0,5.0,-2.0,71.0,32.336600000000004,121.0,0.0086,110.0,1,101.0,116,18.0,119.0,0.1714,127.0,,,4.86,38.0,-0.15,7.18,False
2019,Rice,American Athletic,3.0,9.0,-18.0,121.0,32.3294,122.0,0.0,120.0,0,120.0,104,18.0,119.0,0.4607,92.0,,,-11.12,109.0,-10.03,-1.4,False
2019,Army,American Athletic,5.0,8.0,-2.1,72.0,32.3101,123.0,0.0,120.0,0,120.0,175,30.0,14.0,0.646,56.0,,,4.86,38.0,3.5,1.44,False
2019,Charlotte,American Athletic,7.0,6.0,-6.3,94.0,32.2597,124.0,0.0085,111.0,1,101.0,118,23.0,72.0,0.782,23.0,,,0.85,61.0,4.88,-3.16,False
2019,Akron,Mid-American,0.0,12.0,-29.8,129.0,32.1613,125.0,0.0085,111.0,1,101.0,117,21.0,94.0,0.8365,13.0,,,-22.28,129.0,-17.17,-3.16,False
2019,UTEP,Mountain West,1.0,11.0,-25.6,127.0,32.042500000000004,126.0,0.0177,94.0,2,82.0,113,22.0,81.0,0.1943,125.0,,,-17.63,124.0,-6.68,-11.11,False
2019,New Mexico State,Conference USA,2.0,10.0,-22.0,123.0,31.9634,127.0,0.0095,102.0,1,101.0,105,24.0,62.0,0.717,39.0,,,-13.73,117.0,-5.55,-7.74,False
2019,Air Force,Mountain West,11.0,2.0,12.1,25.0,26.5875,128.0,0.0185,86.0,2,82.0,108,18.0,119.0,0.6377,59.0,,,40.74,1.0,20.22,17.92,False
2019,New Mexico,Mountain West,2.0,10.0,-17.0,119.0,26.1307,129.0,0.019,84.0,2,82.0,105,19.0,113.0,0.7934,21.0,,,13.37,15.0,5.35,5.47,False
2019,Liberty,Conference USA,8.0,5.0,-2.6,74.0,24.973200000000006,130.0,0.0,120.0,0,120.0,116,15.0,129.0,0.8496,12.0,,,32.15,2.0,15.9,15.08,False
2020,Georgia,SEC,8.0,2.0,19.1,8.0,39.043400000000005,1.0,0.4658,3.0,68,2.0,146,34.0,28.0,0.3521,106.0,620.659609789899,42.0,2.19,53.0,-6.0,7.88,False
2020,Alabama,SEC,13.0,0.0,28.3,2.0,38.9679,2.0,0.5407,2.0,73,1.0,135,33.0,34.0,0.5011,86.0,875.2324943207111,6.0,11.67,13.0,10.14,1.51,False
2020,Ohio State,Big Ten,7.0,1.0,28.4,1.0,38.8408,3.0,0.5447,1.0,67,3.0,123,35.0,23.0,0.616,63.0,471.47473806938746,52.0,12.25,11.0,8.88,3.65,False
2020,Clemson,ACC,10.0,2.0,26.1,4.0,38.2164,4.0,0.3952,7.0,49,8.0,124,35.0,23.0,0.7681,32.0,762.6132384043375,20.0,12.27,10.0,7.35,4.79,False
2020,LSU,SEC,5.0,5.0,6.0,41.0,38.161100000000005,5.0,0.4298,5.0,49,8.0,114,27.0,83.0,0.2508,121.0,670.3889547645166,32.0,-7.62,102.0,-1.35,-6.71,False
2020,Texas,SEC,7.0,3.0,9.7,29.0,37.969300000000004,6.0,0.4309,4.0,53,4.0,123,29.0,61.0,0.7001,48.0,770.9089857342531,16.0,-3.21,80.0,0.01,-3.26,False
2020,Texas A&M,SEC,9.0,1.0,16.2,14.0,37.8353,7.0,0.3714,12.0,52,5.0,140,33.0,34.0,0.8099,21.0,745.9452302552155,23.0,3.79,41.0,3.17,0.68,False
2020,USC,Big Ten,5.0,1.0,12.4,22.0,37.7406,8.0,0.3106,18.0,41,16.0,132,36.0,19.0,0.8249,19.0,336.896006250145,64.0,0.34,62.0,3.64,-3.14,False
2020,Florida,SEC,8.0,4.0,19.8,6.0,37.7218,9.0,0.3571,14.0,50,6.0,140,36.0,19.0,0.5727,77.0,891.567173017211,5.0,7.81,28.0,8.98,-1.51,False
2020,Oklahoma,SEC,9.0,2.0,17.8,12.0,37.644499999999994,10.0,0.3876,9.0,50,6.0,129,32.0,40.0,0.2788,116.0,925.5682157287258,2.0,6.1,35.0,8.82,-2.67,False
2020,Notre Dame,FBS Independents,10.0,2.0,21.0,5.0,37.534,11.0,0.4052,6.0,47,11.0,116,24.0,106.0,0.5911,71.0,,,9.71,19.0,4.33,5.43,False
2020,Oregon,Big Ten,4.0,3.0,18.1,10.0,37.451800000000006,12.0,0.3667,13.0,44,15.0,120,30.0,55.0,0.4782,92.0,421.4983806143087,56.0,7.12,29.0,1.29,5.99,False
2020,Tennessee,SEC,3.0,7.0,0.9,63.0,37.4251,13.0,0.2786,20.0,39,17.0,140,35.0,23.0,0.5392,81.0,624.1104945287458,41.0,-9.98,111.0,-9.46,-0.67,False
2020,Auburn,SEC,6.0,5.0,12.6,21.0,37.3326,14.0,0.376,11.0,47,11.0,125,36.0,19.0,0.7328,43.0,731.9617787537946,27.0,2.06,54.0,-0.59,2.4,False
2020,Penn State,Big Ten,4.0,5.0,13.9,16.0,37.3074,15.0,0.3902,8.0,48,10.0,123,28.0,72.0,0.7812,28.0,575.8353374887349,44.0,3.46,44.0,1.46,2.15,False
2020,Washington,Big Ten,3.0,1.0,11.7,24.0,37.227,16.0,0.3866,10.0,46,14.0,119,24.0,106.0,0.2794,115.0,236.3710448131004,71.0,1.56,57.0,-2.49,4.2,False
2020,Miami,ACC,8.0,3.0,12.8,20.0,37.210899999999995,17.0,0.3455,16.0,38,18.0,110,27.0,83.0,0.5432,80.0,772.9879395226915,15.0,2.72,51.0,-0.76,3.13,False
2020,Michigan,Big Ten,2.0,4.0,10.7,27.0,37.1809,18.0,0.3456,15.0,47,11.0,136,22.0,117.0,0.3615,104.0,350.8028105179785,62.0,0.73,60.0,-0.31,1.18,False
2020,Florida State,ACC,3.0,6.0,-4.9,89.0,37.1655,19.0,0.288,19.0,36,19.0,125,29.0,61.0,0.6153,64.0,503.88424140921245,51.0,-14.81,121.0,-6.88,-7.89,False
2020,Stanford,ACC,4.0,2.0,1.6,58.0,37.0838,20.0,0.3271,17.0,35,20.0,107,33.0,34.0,0.673,54.0,341.35057965987465,63.0,-8.01,106.0,-3.12,-4.84,False
2020,South Carolina,SEC,2.0,8.0,-2.4,80.0,36.5581,21.0,0.2397,21.0,29,21.0,121,29.0,61.0,0.4385,97.0,655.5670572834664,37.0,-10.05,114.0,-4.64,-5.18,False
2020,Wisconsin,Big Ten,4.0,3.0,26.5,3.0,36.3728,22.0,0.1479,30.0,21,24.0,142,41.0,8.0,0.6855,51.0,391.0780053578293,60.0,19.54,3.0,6.91,12.66,False
2020,UCLA,Big Ten,3.0,4.0,-1.1,77.0,36.2285,23.0,0.1579,27.0,24,23.0,152,45.0,2.0,0.7329,42.0,542.596117620187,46.0,-7.52,101.0,-0.92,-6.58,False
2020,Mississippi State,SEC,4.0,7.0,-1.4,78.0,36.2141,24.0,0.175,22.0,21,24.0,120,25.0,99.0,0.4948,87.0,767.2468165440222,19.0,-7.77,104.0,-6.09,-1.75,False
2020,Nebraska,Big Ten,3.0,5.0,7.7,35.0,36.1912,25.0,0.1553,28.0,25,22.0,161,29.0,61.0,0.6246,60.0,573.1930868296915,45.0,1.41,58.0,2.25,-0.71,False
2020,North Carolina,ACC,8.0,4.0,18.0,11.0,36.182,26.0,0.1597,25.0,19,29.0,119,26.0,91.0,0.9386,6.0,868.1081175059901,7.0,11.75,12.0,12.27,-0.39,False
2020,Arizona State,Big 12,2.0,2.0,11.4,25.0,36.031,27.0,0.1739,23.0,20,27.0,115,23.0,113.0,0.5894,72.0,284.35255462113,67.0,5.71,37.0,-0.95,6.58,False
2020,Kentucky,SEC,5.0,6.0,2.2,55.0,35.9957,28.0,0.1587,26.0,20,27.0,126,31.0,46.0,0.5129,84.0,632.3196961575225,40.0,-3.36,83.0,-5.18,1.45,False
2020,Arkansas,SEC,3.0,7.0,1.6,58.0,35.9869,29.0,0.1736,24.0,21,24.0,121,28.0,72.0,0.6153,64.0,773.9102828195809,14.0,-3.92,87.0,-2.56,-1.14,False
2020,TCU,Big 12,6.0,4.0,1.6,58.0,35.9279,30.0,0.1269,34.0,17,33.0,134,25.0,99.0,0.7274,44.0,742.2297660355849,25.0,-3.7,86.0,-6.65,2.87,False
2020,Georgia Tech,ACC,3.0,7.0,-1.0,75.0,35.8892,31.0,0.1295,33.0,18,31.0,139,33.0,34.0,1.0144,2.0,709.804807357412,29.0,-6.16,96.0,-3.68,-2.06,False
2020,Ole Miss,SEC,5.0,5.0,4.8,47.0,35.7657,32.0,0.1322,32.0,16,34.0,121,26.0,91.0,0.8974,8.0,734.7268355439194,26.0,0.1,64.0,7.45,-7.23,False
2020,NC State,ACC,8.0,4.0,0.0,70.0,35.6828,33.0,0.1545,29.0,19,29.0,123,25.0,99.0,0.7052,47.0,1002.1593188366197,1.0,-4.39,90.0,-0.69,-3.88,False
2020,Maryland,Big Ten,2.0,3.0,-0.1,71.0,35.6429,34.0,0.12,35.0,15,35.0,125,26.0,91.0,0.6284,59.0,283.8697218724889,68.0,-4.34,89.0,-2.62,-1.81,False
2020,Purdue,Big Ten,2.0,4.0,5.9,43.0,35.6132,35.0,0.0966,38.0,14,36.0,145,32.0,40.0,0.7922,23.0,319.0910502667723,66.0,1.77,55.0,2.24,-0.55,False
2020,Virginia Tech,ACC,5.0,6.0,13.7,17.0,35.566700000000004,36.0,0.1364,31.0,18,31.0,132,31.0,46.0,0.6224,62.0,798.5107310958717,12.0,9.74,18.0,7.73,1.93,False
2020,Michigan State,Big Ten,2.0,5.0,-2.4,80.0,35.5127,37.0,0.0902,39.0,11,39.0,122,30.0,55.0,0.1011,127.0,417.0883290040054,57.0,-6.16,96.0,-11.87,5.83,False
2020,Cincinnati,Big 12,9.0,1.0,18.6,9.0,35.3711,38.0,0.084,41.0,11,39.0,131,37.0,15.0,0.6726,55.0,859.7377351330044,8.0,15.37,4.0,4.59,10.79,False
2020,Louisville,ACC,4.0,7.0,6.5,38.0,35.3171,39.0,0.0984,36.0,12,37.0,122,30.0,55.0,0.7836,26.0,750.6521694158216,22.0,3.47,43.0,7.9,-4.31,False
2020,Utah,Big 12,3.0,2.0,11.9,23.0,35.2965,40.0,0.0851,40.0,12,37.0,141,26.0,91.0,0.3852,101.0,251.32036021276562,70.0,8.95,23.0,6.33,2.52,False
2020,Illinois,Big Ten,2.0,6.0,-5.4,90.0,35.283,41.0,0.0973,37.0,11,39.0,113,45.0,2.0,0.8292,18.0,439.72955818697164,55.0,-8.3,107.0,-5.84,-2.55,False
2020,Pittsburgh,ACC,6.0,5.0,6.0,41.0,35.278800000000004,42.0,0.0783,43.0,9,43.0,115,32.0,40.0,0.7333,41.0,835.8650451088464,10.0,3.11,47.0,-5.03,7.96,False
2020,Baylor,Big 12,2.0,7.0,1.3,62.0,35.261700000000005,43.0,0.0789,42.0,9,43.0,114,25.0,99.0,0.7261,45.0,581.7671171775996,43.0,-1.52,69.0,-4.1,2.69,False
2020,Oklahoma State,Big 12,8.0,3.0,14.2,15.0,35.2243,44.0,0.0647,51.0,9,43.0,139,23.0,113.0,0.8442,14.0,761.1192479034557,21.0,11.52,14.0,1.07,10.26,False
2020,Missouri,SEC,5.0,5.0,-1.0,75.0,35.1846,45.0,0.0756,44.0,9,43.0,119,31.0,46.0,0.2871,113.0,661.0459816362993,35.0,-3.54,85.0,-6.16,2.43,False
2020,Iowa,Big Ten,6.0,2.0,16.3,13.0,35.1806,46.0,0.0597,53.0,8,48.0,134,25.0,99.0,0.5812,74.0,661.2704808871762,34.0,13.78,5.0,0.15,13.54,False
2020,Colorado,Big 12,4.0,2.0,-0.4,73.0,35.0854,47.0,0.0678,47.0,8,48.0,118,29.0,61.0,0.258,120.0,332.1349866240911,65.0,-2.57,76.0,0.73,-3.19,False
2020,West Virginia,Big 12,6.0,4.0,8.5,33.0,35.0607,48.0,0.0593,54.0,7,53.0,118,30.0,55.0,0.7781,30.0,742.8843243337498,24.0,6.43,34.0,-1.42,7.86,False
2020,Northwestern,Big Ten,7.0,2.0,9.0,32.0,35.0519,49.0,0.0435,62.0,5,61.0,115,35.0,23.0,0.8562,12.0,685.9277789557021,31.0,6.96,30.0,-5.31,12.07,False
2020,Iowa State,Big 12,9.0,3.0,13.3,19.0,35.0285,50.0,0.0746,46.0,10,42.0,134,30.0,55.0,0.7543,37.0,839.6095804697328,9.0,11.35,15.0,5.24,6.21,False
2020,Rutgers,Big Ten,3.0,6.0,-10.5,108.0,34.9928,51.0,0.0427,63.0,7,53.0,164,51.0,1.0,0.9004,7.0,669.8973186595542,33.0,-12.32,117.0,-8.39,-4.12,False
2020,Duke,ACC,2.0,9.0,-4.2,87.0,34.9696,52.0,0.0459,59.0,5,61.0,109,26.0,91.0,0.3998,100.0,768.8536760291473,17.0,-5.94,94.0,-7.75,1.92,False
2020,Texas Tech,Big 12,4.0,6.0,-4.2,87.0,34.966699999999996,53.0,0.0511,57.0,7,53.0,137,26.0,91.0,0.5229,82.0,694.571321193251,30.0,-5.92,93.0,-0.75,-4.87,False
2020,Minnesota,Big Ten,3.0,4.0,4.7,48.0,34.9649,54.0,0.065,50.0,8,48.0,123,32.0,40.0,0.7228,46.0,361.83109526904786,61.0,2.98,48.0,6.66,-3.27,False
2020,Vanderbilt,SEC,0.0,9.0,-16.8,121.0,34.9511,55.0,0.0631,52.0,7,53.0,111,27.0,83.0,0.2612,118.0,458.26471207491807,53.0,-18.47,126.0,-11.42,-6.64,False
2020,Indiana,Big Ten,6.0,2.0,11.2,26.0,34.935900000000004,56.0,0.0569,56.0,7,53.0,123,31.0,46.0,0.5933,70.0,506.46244115320417,50.0,9.59,20.0,4.51,4.88,False
2020,Boston College,ACC,6.0,5.0,0.9,63.0,34.9265,57.0,0.0748,45.0,8,48.0,107,34.0,28.0,0.479,91.0,767.7664156572037,18.0,-0.67,68.0,1.63,-2.2,False
2020,Oregon State,Pac-12,2.0,5.0,-0.7,74.0,34.9253,58.0,0.0584,55.0,9,43.0,154,42.0,6.0,0.3133,110.0,442.438403840195,54.0,-2.27,74.0,0.33,-2.5,False
2020,California,ACC,1.0,3.0,2.4,53.0,34.9214,59.0,0.0654,49.0,7,53.0,107,24.0,106.0,0.8846,9.0,145.55446385914342,74.0,0.84,59.0,1.54,-0.69,False
2020,Memphis,American Athletic,8.0,3.0,5.7,44.0,34.8463,60.0,0.0656,48.0,8,48.0,122,31.0,46.0,0.742,39.0,,,4.42,38.0,5.88,-1.75,False
2020,UCF,Big 12,6.0,4.0,13.6,18.0,34.7694,61.0,0.0331,70.0,4,68.0,121,33.0,34.0,0.7645,34.0,832.7817197842477,11.0,12.61,9.0,10.62,2.09,False
2020,Syracuse,ACC,1.0,10.0,-9.8,106.0,34.7373,62.0,0.0348,67.0,4,68.0,115,29.0,61.0,0.5516,79.0,642.2909509290538,38.0,-10.67,115.0,-8.51,-2.45,False
2020,Virginia,ACC,5.0,5.0,0.9,63.0,34.7188,63.0,0.025,83.0,3,76.0,120,31.0,46.0,0.2611,119.0,709.9680719544642,28.0,0.1,64.0,-0.38,0.38,False
2020,Washington State,Pac-12,1.0,3.0,4.2,49.0,34.65990000000001,64.0,0.0321,73.0,5,61.0,156,41.0,8.0,0.4558,96.0,99.27846886867655,75.0,3.62,42.0,9.23,-5.71,False
2020,Wake Forest,ACC,4.0,5.0,0.8,66.0,34.6232,65.0,0.0325,72.0,4,68.0,123,31.0,46.0,0.361,105.0,655.9819343561236,36.0,0.35,61.0,0.1,0.16,False
2020,Boise State,Pac-12,5.0,2.0,6.7,36.0,34.5636,66.0,0.0455,60.0,5,61.0,110,27.0,83.0,0.6928,49.0,536.1675321465627,48.0,6.48,33.0,4.71,1.76,False
2020,Houston,Big 12,3.0,5.0,3.3,51.0,34.549499999999995,67.0,0.0417,65.0,5,61.0,120,39.0,11.0,0.7795,29.0,515.4565368271061,49.0,3.13,46.0,3.84,-0.81,False
2020,East Carolina,American Athletic,3.0,6.0,-11.0,110.0,34.507999999999996,68.0,0.0446,61.0,7,53.0,157,43.0,4.0,1.0,3.0,,,-11.02,116.0,-2.28,-8.83,False
2020,SMU,ACC,7.0,3.0,9.2,31.0,34.492200000000004,69.0,0.0272,76.0,4,68.0,147,29.0,61.0,0.6755,53.0,783.3841959049541,13.0,9.24,21.0,8.15,1.0,False
2020,Arizona,Big 12,0.0,5.0,-3.5,85.0,34.435,70.0,0.0165,101.0,2,92.0,121,27.0,83.0,0.5771,75.0,203.9986775710677,73.0,-3.24,81.0,4.65,-8.0,False
2020,Kansas,Big 12,0.0,9.0,-16.3,119.0,34.4043,71.0,0.0492,58.0,6,60.0,122,24.0,106.0,0.4264,98.0,404.04887275371874,58.0,-15.93,123.0,-9.59,-6.04,False
2020,Florida Atlantic,American Athletic,5.0,4.0,-0.3,72.0,34.3749,72.0,0.0424,64.0,5,61.0,118,23.0,113.0,0.1989,125.0,,,0.18,63.0,-4.83,4.81,False
2020,Louisiana Tech,Sun Belt,5.0,5.0,-7.0,98.0,34.2394,73.0,0.027,77.0,3,76.0,111,28.0,72.0,0.46,95.0,,,-6.02,95.0,-3.38,-2.64,False
2020,South Florida,American Athletic,1.0,8.0,-11.4,112.0,34.1355,74.0,0.0172,99.0,2,92.0,116,35.0,23.0,0.5967,69.0,,,-10.03,112.0,-9.38,-0.55,False
2020,Kansas State,Big 12,4.0,6.0,2.0,56.0,34.113,75.0,0.0,119.0,0,119.0,138,28.0,72.0,0.2753,117.0,640.9849170281052,39.0,3.45,45.0,-0.84,4.29,False
2020,Georgia Southern,Sun Belt,8.0,5.0,0.2,68.0,34.101000000000006,76.0,0.0303,74.0,4,68.0,132,37.0,15.0,0.8181,20.0,,,1.7,56.0,-0.12,1.91,False
2020,Troy,Sun Belt,5.0,6.0,2.3,54.0,34.052499999999995,77.0,0.0336,68.0,4,68.0,119,24.0,106.0,0.5723,78.0,,,3.98,39.0,0.97,3.3,False
2020,UNLV,Mountain West,0.0,6.0,-19.7,125.0,34.0129,78.0,0.0208,89.0,3,76.0,144,43.0,4.0,1.0,3.0,,,-17.87,124.0,-5.35,-12.33,False
2020,Toledo,Mid-American,4.0,2.0,-3.6,86.0,34.007000000000005,79.0,0.0,119.0,0,119.0,117,32.0,40.0,0.6095,67.0,,,-1.75,71.0,2.16,-3.82,False
2020,North Texas,American Athletic,4.0,6.0,-8.0,102.0,33.94030000000001,80.0,0.0261,80.0,3,76.0,115,28.0,72.0,0.4838,89.0,,,-5.9,92.0,1.68,-7.4,False
2020,Tulane,American Athletic,6.0,6.0,4.2,49.0,33.8874,81.0,0.0187,91.0,2,92.0,107,34.0,28.0,0.4685,94.0,,,6.49,32.0,6.08,0.3,False
2020,Florida International,Conference USA,0.0,5.0,-10.7,109.0,33.872,82.0,0.0286,75.0,3,76.0,105,26.0,91.0,0.1821,126.0,,,-8.35,108.0,-5.49,-2.97,False
2020,Colorado State,Pac-12,1.0,3.0,-6.5,94.0,33.8523,83.0,0.0268,79.0,3,76.0,112,29.0,61.0,0.7899,24.0,224.7081295777773,72.0,-4.07,88.0,-2.85,-1.04,False
2020,Louisiana,Sun Belt,10.0,1.0,8.1,34.0,33.8509,84.0,0.0154,103.0,2,92.0,130,31.0,46.0,0.7376,40.0,,,10.53,17.0,6.75,3.87,False
2020,BYU,Big 12,11.0,1.0,19.2,7.0,33.8189,85.0,0.0233,85.0,3,76.0,129,32.0,40.0,0.6652,56.0,895.5263429145839,4.0,21.75,2.0,12.21,9.23,False
2020,UAB,American Athletic,6.0,3.0,6.3,40.0,33.783,86.0,0.0331,70.0,4,68.0,121,34.0,28.0,0.8558,13.0,,,8.98,22.0,-2.22,10.89,False
2020,UTSA,American Athletic,7.0,5.0,-9.6,105.0,33.7361,87.0,0.0254,82.0,3,76.0,118,26.0,91.0,0.8353,15.0,,,-6.74,100.0,-3.03,-4.02,False
2020,Tulsa,American Athletic,6.0,3.0,5.6,45.0,33.7048,88.0,0.0179,93.0,2,92.0,112,29.0,61.0,0.8701,11.0,,,8.57,25.0,2.72,6.23,False
2020,Western Kentucky,Conference USA,5.0,7.0,-3.2,83.0,33.7012,89.0,0.027,77.0,3,76.0,111,34.0,28.0,0.326,108.0,,,-0.21,66.0,-7.87,7.44,False
2020,San Diego State,Pac-12,4.0,4.0,5.3,46.0,33.6897,90.0,0.0,119.0,0,119.0,119,27.0,83.0,0.6152,66.0,540.1812866514748,47.0,8.33,26.0,-6.55,14.76,False
2020,App State,Sun Belt,9.0,3.0,10.3,28.0,33.6502,91.0,0.0248,84.0,3,76.0,121,38.0,14.0,0.7581,36.0,,,13.48,6.0,6.33,7.23,False
2020,Marshall,Sun Belt,7.0,3.0,9.5,30.0,33.6401,92.0,0.009,108.0,1,106.0,111,25.0,99.0,0.5151,83.0,,,12.72,8.0,1.95,10.85,False
2020,Western Michigan,Mid-American,4.0,2.0,0.6,67.0,33.6227,93.0,0.0,119.0,0,119.0,109,33.0,34.0,0.2956,111.0,,,3.88,40.0,4.98,-1.32,False
2020,Bowling Green,Mid-American,0.0,5.0,-26.2,128.0,33.6106,94.0,0.0336,68.0,5,61.0,149,39.0,11.0,0.8331,17.0,,,-22.87,127.0,-13.8,-9.09,False
2020,Fresno State,Pac-12,3.0,3.0,-5.5,91.0,33.568,95.0,0.0177,95.0,2,92.0,113,22.0,117.0,0.3727,102.0,402.1632040466768,59.0,-2.02,73.0,2.78,-4.82,False
2020,Temple,American Athletic,1.0,6.0,-10.0,107.0,33.5347,96.0,0.0163,102.0,2,92.0,123,28.0,72.0,0.6889,50.0,,,-6.39,98.0,-3.16,-2.95,False
2020,Utah State,Pac-12,1.0,5.0,-16.7,120.0,33.5171,97.0,0.0169,100.0,2,92.0,118,28.0,72.0,0.2817,114.0,264.14140362320427,69.0,-13.03,119.0,-6.22,-6.92,False
2020,Middle Tennessee,Conference USA,3.0,6.0,-11.7,113.0,33.464200000000005,98.0,0.0086,110.0,1,106.0,116,28.0,72.0,0.7853,25.0,,,-7.83,105.0,-2.02,-5.63,False
2020,Georgia State,Sun Belt,6.0,4.0,-5.7,93.0,33.462199999999996,99.0,0.0185,92.0,2,92.0,108,36.0,19.0,0.426,99.0,,,-1.82,72.0,2.38,-4.02,False
2020,Charlotte,American Athletic,2.0,4.0,-6.6,96.0,33.400000000000006,100.0,0.0154,103.0,2,92.0,130,37.0,15.0,0.834,16.0,,,-2.49,75.0,3.2,-5.51,False
2020,Coastal Carolina,Sun Belt,11.0,1.0,6.6,37.0,33.3164,101.0,0.0211,88.0,3,76.0,142,27.0,83.0,0.7832,27.0,,,11.02,16.0,7.65,3.14,False
2020,Hawai'i,Mountain West,5.0,4.0,-7.1,99.0,33.3144,102.0,0.0205,90.0,3,76.0,146,41.0,8.0,0.4749,93.0,,,-2.67,77.0,2.16,-4.75,False
2020,Miami (OH),Mid-American,2.0,1.0,-12.9,115.0,33.307,103.0,0.0,119.0,0,119.0,102,22.0,117.0,0.7705,31.0,,,-8.44,109.0,-5.33,-3.14,False
2020,Southern Miss,Sun Belt,3.0,7.0,-7.9,101.0,33.2971,104.0,0.0096,107.0,1,106.0,104,22.0,117.0,0.5866,73.0,,,-3.41,84.0,-1.81,-1.62,False
2020,Kent State,Mid-American,3.0,1.0,-7.5,100.0,33.283100000000005,105.0,0.0381,66.0,4,68.0,105,24.0,106.0,0.8032,22.0,,,-2.95,79.0,3.12,-5.89,False
2020,Central Michigan,Mid-American,3.0,3.0,-1.8,79.0,33.2762,106.0,0.0231,86.0,3,76.0,130,42.0,6.0,0.8841,10.0,,,2.77,49.0,-0.37,3.12,False
2020,Nevada,Mountain West,7.0,2.0,1.9,57.0,33.2183,107.0,0.0084,113.0,1,106.0,119,28.0,72.0,0.7599,35.0,,,6.69,31.0,1.64,5.02,False
2020,Arkansas State,Sun Belt,4.0,7.0,-6.5,94.0,33.175399999999996,108.0,0.0,119.0,0,119.0,104,28.0,72.0,0.6402,58.0,,,-1.55,70.0,5.32,-6.5,False
2020,Wyoming,Mountain West,2.0,4.0,-2.5,82.0,33.1379,109.0,0.0077,117.0,1,106.0,130,23.0,113.0,0.7447,38.0,,,2.59,52.0,-3.31,5.87,False
